STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,Campbell County,5,13,5204,2515,2689
Kentucky,Campbell County,5,14,3818,1790,2028
Kentucky,Campbell County,5,15,2847,1255,1592
Kentucky,Campbell County,5,16,2098,890,1208
Kentucky,Campbell County,5,17,1720,678,1042
Kentucky,Campbell County,5,18,1649,534,1115
Kentucky,Campbell County,6,0,91423,44951,46472
Kentucky,Campbell County,6,1,5589,2918,2671
Kentucky,Campbell County,6,2,5527,2822,2705
Kentucky,Campbell County,6,3,5667,2896,2771
Kentucky,Campbell County,6,4,6277,3194,3083
Kentucky,Campbell County,6,5,6859,3455,3404
Kentucky,Campbell County,6,6,6774,3406,3368
Kentucky,Campbell County,6,7,6282,3190,3092
Kentucky,Campbell County,6,8,5332,2648,2684
Kentucky,Campbell County,6,9,5693,2863,2830
Kentucky,Campbell County,6,10,6068,2992,3076
Kentucky,Campbell County,6,11,7004,3459,3545
Kentucky,Campbell County,6,12,6557,3186,3371
Kentucky,Campbell County,6,13,5376,2596,2780
Kentucky,Campbell County,6,14,4000,1912,2088
Kentucky,Campbell County,6,15,2968,1318,1650
Kentucky,Campbell County,6,16,2106,864,1242
Kentucky,Campbell County,6,17,1701,701,1000
Kentucky,Campbell County,6,18,1643,531,1112
Kentucky,Campbell County,7,0,91971,45143,46828
Kentucky,Campbell County,7,1,5539,2908,2631
Kentucky,Campbell County,7,2,5545,2793,2752
Kentucky,Campbell County,7,3,5553,2839,2714
Kentucky,Campbell County,7,4,6317,3151,3166
Kentucky,Campbell County,7,5,6840,3506,3334
Kentucky,Campbell County,7,6,6828,3384,3444
Kentucky,Campbell County,7,7,6430,3282,3148
Kentucky,Campbell County,7,8,5421,2685,2736
Kentucky,Campbell County,7,9,5524,2773,2751
Kentucky,Campbell County,7,10,5978,2980,2998
Kentucky,Campbell County,7,11,6838,3356,3482
Kentucky,Campbell County,7,12,6697,3263,3434
Kentucky,Campbell County,7,13,5572,2701,2871
Kentucky,Campbell County,7,14,4286,2034,2252
Kentucky,Campbell County,7,15,3012,1345,1667
Kentucky,Campbell County,7,16,2188,898,1290
Kentucky,Campbell County,7,17,1678,689,989
Kentucky,Campbell County,7,18,1725,556,1169
Kentucky,Campbell County,8,0,92124,45287,46837
Kentucky,Campbell County,8,1,5452,2835,2617
Kentucky,Campbell County,8,2,5650,2846,2804
Kentucky,Campbell County,8,3,5431,2814,2617
Kentucky,Campbell County,8,4,6219,3086,3133
Kentucky,Campbell County,8,5,6629,3441,3188
Kentucky,Campbell County,8,6,6977,3479,3498
Kentucky,Campbell County,8,7,6395,3247,3148
Kentucky,Campbell County,8,8,5622,2813,2809
Kentucky,Campbell County,8,9,5422,2692,2730
Kentucky,Campbell County,8,10,5855,2944,2911
Kentucky,Campbell County,8,11,6660,3252,3408
Kentucky,Campbell County,8,12,6773,3293,3480
Kentucky,Campbell County,8,13,5830,2849,2981
Kentucky,Campbell County,8,14,4559,2171,2388
Kentucky,Campbell County,8,15,3048,1370,1678
Kentucky,Campbell County,8,16,2158,894,1264
Kentucky,Campbell County,8,17,1699,679,1020
Kentucky,Campbell County,8,18,1745,582,1163
Kentucky,Campbell County,9,0,92257,45226,47031
Kentucky,Campbell County,9,1,5362,2771,2591
Kentucky,Campbell County,9,2,5450,2761,2689
Kentucky,Campbell County,9,3,5351,2744,2607
Kentucky,Campbell County,9,4,6240,3080,3160
Kentucky,Campbell County,9,5,6481,3322,3159
Kentucky,Campbell County,9,6,7078,3511,3567
Kentucky,Campbell County,9,7,6434,3252,3182
Kentucky,Campbell County,9,8,5891,2961,2930
Kentucky,Campbell County,9,9,5219,2561,2658
Kentucky,Campbell County,9,10,5849,2965,2884
Kentucky,Campbell County,9,11,6414,3101,3313
Kentucky,Campbell County,9,12,6873,3349,3524
Kentucky,Campbell County,9,13,6030,2936,3094
Kentucky,Campbell County,9,14,4841,2293,2548
Kentucky,Campbell County,9,15,3098,1423,1675
Kentucky,Campbell County,9,16,2250,931,1319
Kentucky,Campbell County,9,17,1637,644,993
Kentucky,Campbell County,9,18,1759,621,1138
Kentucky,Campbell County,10,0,92878,45494,47384
Kentucky,Campbell County,10,1,5345,2721,2624
Kentucky,Campbell County,10,2,5459,2774,2685
Kentucky,Campbell County,10,3,5297,2702,2595
Kentucky,Campbell County,10,4,6287,3079,3208
Kentucky,Campbell County,10,5,6416,3200,3216
Kentucky,Campbell County,10,6,7387,3762,3625
Kentucky,Campbell County,10,7,6378,3249,3129
Kentucky,Campbell County,10,8,6024,3043,2981
Kentucky,Campbell County,10,9,5124,2508,2616
Kentucky,Campbell County,10,10,5755,2900,2855
Kentucky,Campbell County,10,11,6182,3015,3167
Kentucky,Campbell County,10,12,6879,3383,3496
Kentucky,Campbell County,10,13,6261,2999,3262
Kentucky,Campbell County,10,14,4880,2299,2581
Kentucky,Campbell County,10,15,3401,1591,1810
Kentucky,Campbell County,10,16,2373,1004,1369
Kentucky,Campbell County,10,17,1657,647,1010
Kentucky,Campbell County,10,18,1773,618,1155
Kentucky,Campbell County,11,0,93464,45769,47695
Kentucky,Campbell County,11,1,5364,2687,2677
Kentucky,Campbell County,11,2,5441,2772,2669
Kentucky,Campbell County,11,3,5381,2728,2653
Kentucky,Campbell County,11,4,6211,3042,3169
Kentucky,Campbell County,11,5,6440,3244,3196
Kentucky,Campbell County,11,6,7339,3710,3629
Kentucky,Campbell County,11,7,6474,3296,3178
Kentucky,Campbell County,11,8,6124,3097,3027
Kentucky,Campbell County,11,9,5220,2550,2670
Kentucky,Campbell County,11,10,5594,2837,2757
Kentucky,Campbell County,11,11,6027,2959,3068
Kentucky,Campbell County,11,12,6876,3382,3494
Kentucky,Campbell County,11,13,6395,3072,3323
Kentucky,Campbell County,11,14,5057,2368,2689
Kentucky,Campbell County,11,15,3566,1685,1881
Kentucky,Campbell County,11,16,2480,1060,1420
Kentucky,Campbell County,11,17,1666,627,1039
Kentucky,Campbell County,11,18,1809,653,1156
Kentucky,Campbell County,12,0,93584,45917,47667
Kentucky,Campbell County,12,1,5400,2750,2650
Kentucky,Campbell County,12,2,5404,2757,2647
Kentucky,Campbell County,12,3,5411,2734,2677
Kentucky,Campbell County,12,4,5990,2924,3066
Kentucky,Campbell County,12,5,6268,3140,3128
Kentucky,Campbell County,12,6,7154,3690,3464
Kentucky,Campbell County,12,7,6617,3318,3299
Kentucky,Campbell County,12,8,6257,3166,3091
Kentucky,Campbell County,12,9,5370,2676,2694
Kentucky,Campbell County,12,10,5449,2744,2705
Kentucky,Campbell County,12,11,5859,2894,2965
Kentucky,Campbell County,12,12,6759,3302,3457
Kentucky,Campbell County,12,13,6578,3186,3392
Kentucky,Campbell County,12,14,5255,2475,2780
Kentucky,Campbell County,12,15,3778,1771,2007
Kentucky,Campbell County,12,16,2533,1104,1429
Kentucky,Campbell County,12,17,1736,660,1076
Kentucky,Campbell County,12,18,1766,626,1140
Kentucky,Carlisle County,1,0,5104,2492,2612
Kentucky,Carlisle County,1,1,323,160,163
Kentucky,Carlisle County,1,2,313,155,158
Kentucky,Carlisle County,1,3,314,151,163
Kentucky,Carlisle County,1,4,309,159,150
Kentucky,Carlisle County,1,5,254,133,121
Kentucky,Carlisle County,1,6,289,134,155
Kentucky,Carlisle County,1,7,277,143,134
Kentucky,Carlisle County,1,8,297,157,140
Kentucky,Carlisle County,1,9,327,158,169
Kentucky,Carlisle County,1,10,370,202,168
Kentucky,Carlisle County,1,11,373,185,188
Kentucky,Carlisle County,1,12,359,173,186
Kentucky,Carlisle County,1,13,334,171,163
Kentucky,Carlisle County,1,14,268,135,133
Kentucky,Carlisle County,1,15,222,110,112
Kentucky,Carlisle County,1,16,185,64,121
Kentucky,Carlisle County,1,17,147,56,91
Kentucky,Carlisle County,1,18,143,46,97
Kentucky,Carlisle County,2,0,5097,2489,2608
Kentucky,Carlisle County,2,1,323,160,163
Kentucky,Carlisle County,2,2,313,155,158
Kentucky,Carlisle County,2,3,313,151,162
Kentucky,Carlisle County,2,4,307,158,149
Kentucky,Carlisle County,2,5,253,132,121
Kentucky,Carlisle County,2,6,289,134,155
Kentucky,Carlisle County,2,7,277,143,134
Kentucky,Carlisle County,2,8,296,157,139
Kentucky,Carlisle County,2,9,327,158,169
Kentucky,Carlisle County,2,10,369,201,168
Kentucky,Carlisle County,2,11,373,185,188
Kentucky,Carlisle County,2,12,359,173,186
Kentucky,Carlisle County,2,13,334,171,163
Kentucky,Carlisle County,2,14,268,135,133
Kentucky,Carlisle County,2,15,222,110,112
Kentucky,Carlisle County,2,16,185,64,121
Kentucky,Carlisle County,2,17,147,56,91
Kentucky,Carlisle County,2,18,142,46,96
Kentucky,Carlisle County,3,0,5083,2485,2598
Kentucky,Carlisle County,3,1,316,154,162
Kentucky,Carlisle County,3,2,317,158,159
Kentucky,Carlisle County,3,3,310,152,158
Kentucky,Carlisle County,3,4,307,158,149
Kentucky,Carlisle County,3,5,250,128,122
Kentucky,Carlisle County,3,6,289,136,153
Kentucky,Carlisle County,3,7,281,142,139
Kentucky,Carlisle County,3,8,301,162,139
Kentucky,Carlisle County,3,9,325,154,171
Kentucky,Carlisle County,3,10,366,202,164
Kentucky,Carlisle County,3,11,376,188,188
Kentucky,Carlisle County,3,12,356,170,186
Kentucky,Carlisle County,3,13,340,171,169
Kentucky,Carlisle County,3,14,261,135,126
Kentucky,Carlisle County,3,15,220,111,109
Kentucky,Carlisle County,3,16,180,65,115
Kentucky,Carlisle County,3,17,148,54,94
Kentucky,Carlisle County,3,18,140,45,95
Kentucky,Carlisle County,4,0,5034,2471,2563
Kentucky,Carlisle County,4,1,301,157,144
Kentucky,Carlisle County,4,2,318,157,161
Kentucky,Carlisle County,4,3,307,149,158
Kentucky,Carlisle County,4,4,313,162,151
Kentucky,Carlisle County,4,5,252,125,127
Kentucky,Carlisle County,4,6,265,120,145
Kentucky,Carlisle County,4,7,282,142,140
Kentucky,Carlisle County,4,8,299,168,131
Kentucky,Carlisle County,4,9,305,137,168
Kentucky,Carlisle County,4,10,356,196,160
Kentucky,Carlisle County,4,11,380,196,184
Kentucky,Carlisle County,4,12,348,165,183
Kentucky,Carlisle County,4,13,355,172,183
Kentucky,Carlisle County,4,14,258,139,119
Kentucky,Carlisle County,4,15,225,112,113
Kentucky,Carlisle County,4,16,181,77,104
Kentucky,Carlisle County,4,17,146,46,100
Kentucky,Carlisle County,4,18,143,51,92
Kentucky,Carlisle County,5,0,5027,2444,2583
Kentucky,Carlisle County,5,1,306,157,149
Kentucky,Carlisle County,5,2,323,159,164
Kentucky,Carlisle County,5,3,315,150,165
Kentucky,Carlisle County,5,4,298,156,142
Kentucky,Carlisle County,5,5,283,131,152
Kentucky,Carlisle County,5,6,251,119,132
Kentucky,Carlisle County,5,7,281,136,145
Kentucky,Carlisle County,5,8,305,166,139
Kentucky,Carlisle County,5,9,295,144,151
Kentucky,Carlisle County,5,10,347,176,171
Kentucky,Carlisle County,5,11,365,196,169
Kentucky,Carlisle County,5,12,356,168,188
Kentucky,Carlisle County,5,13,337,165,172
Kentucky,Carlisle County,5,14,263,130,133
Kentucky,Carlisle County,5,15,229,119,110
Kentucky,Carlisle County,5,16,190,78,112
Kentucky,Carlisle County,5,17,140,45,95
Kentucky,Carlisle County,5,18,143,49,94
Kentucky,Carlisle County,6,0,4959,2407,2552
Kentucky,Carlisle County,6,1,289,140,149
Kentucky,Carlisle County,6,2,332,166,166
Kentucky,Carlisle County,6,3,315,148,167
Kentucky,Carlisle County,6,4,285,145,140
Kentucky,Carlisle County,6,5,267,122,145
Kentucky,Carlisle County,6,6,238,111,127
Kentucky,Carlisle County,6,7,291,141,150
Kentucky,Carlisle County,6,8,296,160,136
Kentucky,Carlisle County,6,9,308,155,153
Kentucky,Carlisle County,6,10,320,153,167
Kentucky,Carlisle County,6,11,360,205,155
Kentucky,Carlisle County,6,12,352,172,180
Kentucky,Carlisle County,6,13,327,157,170
Kentucky,Carlisle County,6,14,282,138,144
Kentucky,Carlisle County,6,15,229,121,108
Kentucky,Carlisle County,6,16,189,84,105
Kentucky,Carlisle County,6,17,131,41,90
Kentucky,Carlisle County,6,18,148,48,100
Kentucky,Carlisle County,7,0,4961,2416,2545
Kentucky,Carlisle County,7,1,300,147,153
Kentucky,Carlisle County,7,2,327,162,165
Kentucky,Carlisle County,7,3,320,157,163
Kentucky,Carlisle County,7,4,287,144,143
Kentucky,Carlisle County,7,5,265,125,140
Kentucky,Carlisle County,7,6,273,133,140
Kentucky,Carlisle County,7,7,295,142,153
Kentucky,Carlisle County,7,8,278,151,127
Kentucky,Carlisle County,7,9,306,155,151
Kentucky,Carlisle County,7,10,318,147,171
Kentucky,Carlisle County,7,11,351,200,151
Kentucky,Carlisle County,7,12,349,169,180
Kentucky,Carlisle County,7,13,330,158,172
Kentucky,Carlisle County,7,14,282,141,141
Kentucky,Carlisle County,7,15,222,114,108
Kentucky,Carlisle County,7,16,192,93,99
Kentucky,Carlisle County,7,17,129,42,87
Kentucky,Carlisle County,7,18,137,36,101
Kentucky,Carlisle County,8,0,4852,2369,2483
Kentucky,Carlisle County,8,1,315,161,154
Kentucky,Carlisle County,8,2,312,156,156
Kentucky,Carlisle County,8,3,287,148,139
Kentucky,Carlisle County,8,4,283,136,147
Kentucky,Carlisle County,8,5,266,132,134
Kentucky,Carlisle County,8,6,278,138,140
Kentucky,Carlisle County,8,7,269,130,139
Kentucky,Carlisle County,8,8,269,135,134
Kentucky,Carlisle County,8,9,292,153,139
Kentucky,Carlisle County,8,10,302,139,163
Kentucky,Carlisle County,8,11,340,188,152
Kentucky,Carlisle County,8,12,337,170,167
Kentucky,Carlisle County,8,13,334,153,181
Kentucky,Carlisle County,8,14,287,144,143
Kentucky,Carlisle County,8,15,226,119,107
Kentucky,Carlisle County,8,16,182,84,98
Kentucky,Carlisle County,8,17,139,53,86
Kentucky,Carlisle County,8,18,134,30,104
Kentucky,Carlisle County,9,0,4783,2343,2440
Kentucky,Carlisle County,9,1,325,166,159
Kentucky,Carlisle County,9,2,289,151,138
Kentucky,Carlisle County,9,3,295,148,147
Kentucky,Carlisle County,9,4,266,133,133
Kentucky,Carlisle County,9,5,250,129,121
Kentucky,Carlisle County,9,6,283,145,138
Kentucky,Carlisle County,9,7,254,121,133
Kentucky,Carlisle County,9,8,258,119,139
Kentucky,Carlisle County,9,9,308,168,140
Kentucky,Carlisle County,9,10,294,126,168
Kentucky,Carlisle County,9,11,318,175,143
Kentucky,Carlisle County,9,12,341,175,166
Kentucky,Carlisle County,9,13,322,148,174
Kentucky,Carlisle County,9,14,306,147,159
Kentucky,Carlisle County,9,15,214,114,100
Kentucky,Carlisle County,9,16,184,89,95
Kentucky,Carlisle County,9,17,144,61,83
Kentucky,Carlisle County,9,18,132,28,104
Kentucky,Carlisle County,10,0,4788,2347,2441
Kentucky,Carlisle County,10,1,332,173,159
Kentucky,Carlisle County,10,2,292,149,143
Kentucky,Carlisle County,10,3,316,168,148
Kentucky,Carlisle County,10,4,269,131,138
Kentucky,Carlisle County,10,5,230,119,111
Kentucky,Carlisle County,10,6,293,147,146
Kentucky,Carlisle County,10,7,250,123,127
Kentucky,Carlisle County,10,8,256,124,132
Kentucky,Carlisle County,10,9,293,153,140
Kentucky,Carlisle County,10,10,289,136,153
Kentucky,Carlisle County,10,11,329,162,167
Kentucky,Carlisle County,10,12,334,182,152
Kentucky,Carlisle County,10,13,328,154,174
Kentucky,Carlisle County,10,14,292,138,154
Kentucky,Carlisle County,10,15,227,112,115
Kentucky,Carlisle County,10,16,177,85,92
Kentucky,Carlisle County,10,17,146,60,86
Kentucky,Carlisle County,10,18,135,31,104
Kentucky,Carlisle County,11,0,4739,2337,2402
Kentucky,Carlisle County,11,1,319,178,141
Kentucky,Carlisle County,11,2,287,135,152
Kentucky,Carlisle County,11,3,300,164,136
Kentucky,Carlisle County,11,4,269,133,136
Kentucky,Carlisle County,11,5,215,110,105
Kentucky,Carlisle County,11,6,290,144,146
Kentucky,Carlisle County,11,7,237,118,119
Kentucky,Carlisle County,11,8,268,136,132
Kentucky,Carlisle County,11,9,285,147,138
Kentucky,Carlisle County,11,10,293,147,146
Kentucky,Carlisle County,11,11,303,140,163
Kentucky,Carlisle County,11,12,340,192,148
Kentucky,Carlisle County,11,13,322,158,164
Kentucky,Carlisle County,11,14,292,132,160
Kentucky,Carlisle County,11,15,249,115,134
Kentucky,Carlisle County,11,16,180,91,89
Kentucky,Carlisle County,11,17,148,61,87
Kentucky,Carlisle County,11,18,142,36,106
Kentucky,Carlisle County,12,0,4760,2358,2402
Kentucky,Carlisle County,12,1,312,174,138
Kentucky,Carlisle County,12,2,297,147,150
Kentucky,Carlisle County,12,3,310,158,152
Kentucky,Carlisle County,12,4,281,148,133
Kentucky,Carlisle County,12,5,216,104,112
Kentucky,Carlisle County,12,6,282,149,133
Kentucky,Carlisle County,12,7,257,129,128
Kentucky,Carlisle County,12,8,267,132,135
Kentucky,Carlisle County,12,9,276,147,129
Kentucky,Carlisle County,12,10,286,146,140
Kentucky,Carlisle County,12,11,299,142,157
Kentucky,Carlisle County,12,12,326,184,142
Kentucky,Carlisle County,12,13,323,159,164
Kentucky,Carlisle County,12,14,295,134,161
Kentucky,Carlisle County,12,15,250,113,137
Kentucky,Carlisle County,12,16,192,94,98
Kentucky,Carlisle County,12,17,151,61,90
Kentucky,Carlisle County,12,18,140,37,103
Kentucky,Carroll County,1,0,10811,5506,5305
Kentucky,Carroll County,1,1,805,413,392
Kentucky,Carroll County,1,2,697,348,349
Kentucky,Carroll County,1,3,749,382,367
Kentucky,Carroll County,1,4,742,402,340
Kentucky,Carroll County,1,5,615,331,284
Kentucky,Carroll County,1,6,761,404,357
Kentucky,Carroll County,1,7,646,335,311
Kentucky,Carroll County,1,8,747,406,341
Kentucky,Carroll County,1,9,717,355,362
Kentucky,Carroll County,1,10,833,436,397
Kentucky,Carroll County,1,11,794,421,373
Kentucky,Carroll County,1,12,674,337,337
Kentucky,Carroll County,1,13,636,307,329
Kentucky,Carroll County,1,14,471,239,232
Kentucky,Carroll County,1,15,305,149,156
Kentucky,Carroll County,1,16,272,123,149
Kentucky,Carroll County,1,17,197,72,125
Kentucky,Carroll County,1,18,150,46,104
Kentucky,Carroll County,2,0,10807,5504,5303
Kentucky,Carroll County,2,1,805,413,392
Kentucky,Carroll County,2,2,697,348,349
Kentucky,Carroll County,2,3,749,382,367
Kentucky,Carroll County,2,4,742,402,340
Kentucky,Carroll County,2,5,615,331,284
Kentucky,Carroll County,2,6,759,403,356
Kentucky,Carroll County,2,7,646,335,311
Kentucky,Carroll County,2,8,747,406,341
Kentucky,Carroll County,2,9,716,354,362
Kentucky,Carroll County,2,10,833,436,397
Kentucky,Carroll County,2,11,794,421,373
Kentucky,Carroll County,2,12,674,337,337
Kentucky,Carroll County,2,13,636,307,329
Kentucky,Carroll County,2,14,471,239,232
Kentucky,Carroll County,2,15,305,149,156
Kentucky,Carroll County,2,16,272,123,149
Kentucky,Carroll County,2,17,197,72,125
Kentucky,Carroll County,2,18,149,46,103
Kentucky,Carroll County,3,0,10806,5496,5310
Kentucky,Carroll County,3,1,810,415,395
Kentucky,Carroll County,3,2,703,354,349
Kentucky,Carroll County,3,3,741,374,367
Kentucky,Carroll County,3,4,728,394,334
Kentucky,Carroll County,3,5,617,333,284
Kentucky,Carroll County,3,6,753,396,357
Kentucky,Carroll County,3,7,651,337,314
Kentucky,Carroll County,3,8,743,400,343
Kentucky,Carroll County,3,9,706,354,352
Kentucky,Carroll County,3,10,828,431,397
Kentucky,Carroll County,3,11,793,422,371
Kentucky,Carroll County,3,12,685,344,341
Kentucky,Carroll County,3,13,636,307,329
Kentucky,Carroll County,3,14,479,244,235
Kentucky,Carroll County,3,15,307,151,156
Kentucky,Carroll County,3,16,275,122,153
Kentucky,Carroll County,3,17,200,72,128
Kentucky,Carroll County,3,18,151,46,105
Kentucky,Carroll County,4,0,10994,5551,5443
Kentucky,Carroll County,4,1,831,428,403
Kentucky,Carroll County,4,2,726,354,372
Kentucky,Carroll County,4,3,757,387,370
Kentucky,Carroll County,4,4,739,385,354
Kentucky,Carroll County,4,5,660,353,307
Kentucky,Carroll County,4,6,742,384,358
Kentucky,Carroll County,4,7,698,363,335
Kentucky,Carroll County,4,8,719,375,344
Kentucky,Carroll County,4,9,696,358,338
Kentucky,Carroll County,4,10,808,413,395
Kentucky,Carroll County,4,11,816,430,386
Kentucky,Carroll County,4,12,708,360,348
